hpo_iri,hpo_label,term,term_label,do_type,digital_object,file_url
http://purl.obolibrary.org/obo/HP_0001712,Left ventricular hypertrophy,http://purl.obolibrary.org/obo/UBERON_0002084,heart left ventricle,ref-organ,https://purl.humanatlas.io/ref-organ/heart-female,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb
http://purl.obolibrary.org/obo/HP_0001629,Ventricular septal defect,http://purl.obolibrary.org/obo/UBERON_0002094,interventricular septum,ref-organ,https://purl.humanatlas.io/ref-organ/heart-male,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-male/v1.3/assets/3d-vh-m-heart.glb
http://purl.obolibrary.org/obo/HP_0010438,Abnormal ventricular septum morphology,http://purl.obolibrary.org/obo/UBERON_0002094,interventricular septum,ref-organ,https://purl.humanatlas.io/ref-organ/heart-male,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-male/v1.3/assets/3d-vh-m-heart.glb
http://purl.obolibrary.org/obo/HP_0001629,Ventricular septal defect,http://purl.obolibrary.org/obo/UBERON_0002094,interventricular septum,ref-organ,https://purl.humanatlas.io/ref-organ/heart-female,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb
http://purl.obolibrary.org/obo/HP_0010438,Abnormal ventricular septum morphology,http://purl.obolibrary.org/obo/UBERON_0002094,interventricular septum,ref-organ,https://purl.humanatlas.io/ref-organ/heart-female,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb
http://purl.obolibrary.org/obo/HP_0200040,Epidermoid cyst,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-male,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-male/v1.4/assets/3d-vh-m-skin.glb
http://purl.obolibrary.org/obo/HP_0200098,Absent skin pigmentation,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-male,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-male/v1.4/assets/3d-vh-m-skin.glb
http://purl.obolibrary.org/obo/HP_0000953,Hyperpigmentation of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-male,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-male/v1.4/assets/3d-vh-m-skin.glb
http://purl.obolibrary.org/obo/HP_0001010,Hypopigmentation of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-male,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-male/v1.4/assets/3d-vh-m-skin.glb
http://purl.obolibrary.org/obo/HP_0000964,Eczematoid dermatitis,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-male,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-male/v1.4/assets/3d-vh-m-skin.glb
http://purl.obolibrary.org/obo/HP_0040211,Abnormal skin morphology of the palm,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-male,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-male/v1.4/assets/3d-vh-m-skin.glb
http://purl.obolibrary.org/obo/HP_0011123,Inflammatory abnormality of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-male,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-male/v1.4/assets/3d-vh-m-skin.glb
http://purl.obolibrary.org/obo/HP_0006739,Squamous cell carcinoma of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-male,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-male/v1.4/assets/3d-vh-m-skin.glb
http://purl.obolibrary.org/obo/HP_0008065,Aplasia/Hypoplasia of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-male,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-male/v1.4/assets/3d-vh-m-skin.glb
http://purl.obolibrary.org/obo/HP_0007392,Excessive wrinkled skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-male,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-male/v1.4/assets/3d-vh-m-skin.glb
http://purl.obolibrary.org/obo/HP_0011121,Abnormal skin morphology,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-male,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-male/v1.4/assets/3d-vh-m-skin.glb
http://purl.obolibrary.org/obo/HP_0011122,Abnormality of skin physiology,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-male,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-male/v1.4/assets/3d-vh-m-skin.glb
http://purl.obolibrary.org/obo/HP_0004334,Dermal atrophy,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-male,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-male/v1.4/assets/3d-vh-m-skin.glb
http://purl.obolibrary.org/obo/HP_0010647,Abnormal elasticity of skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-male,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-male/v1.4/assets/3d-vh-m-skin.glb
http://purl.obolibrary.org/obo/HP_0000951,Abnormality of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-male,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-male/v1.4/assets/3d-vh-m-skin.glb
http://purl.obolibrary.org/obo/HP_0000958,Dry skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-male,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-male/v1.4/assets/3d-vh-m-skin.glb
http://purl.obolibrary.org/obo/HP_0000961,Cyanosis,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-male,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-male/v1.4/assets/3d-vh-m-skin.glb
http://purl.obolibrary.org/obo/HP_0000963,Thin skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-male,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-male/v1.4/assets/3d-vh-m-skin.glb
http://purl.obolibrary.org/obo/HP_0000973,Cutis laxa,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-male,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-male/v1.4/assets/3d-vh-m-skin.glb
http://purl.obolibrary.org/obo/HP_0000974,Hyperextensible skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-male,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-male/v1.4/assets/3d-vh-m-skin.glb
http://purl.obolibrary.org/obo/HP_0000977,Soft skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-male,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-male/v1.4/assets/3d-vh-m-skin.glb
http://purl.obolibrary.org/obo/HP_0000980,Pallor,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-male,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-male/v1.4/assets/3d-vh-m-skin.glb
http://purl.obolibrary.org/obo/HP_0000987,Atypical scarring of skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-male,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-male/v1.4/assets/3d-vh-m-skin.glb
http://purl.obolibrary.org/obo/HP_0000988,Skin rash,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-male,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-male/v1.4/assets/3d-vh-m-skin.glb
http://purl.obolibrary.org/obo/HP_0000992,Cutaneous photosensitivity,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-male,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-male/v1.4/assets/3d-vh-m-skin.glb
http://purl.obolibrary.org/obo/HP_0001030,Fragile skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-male,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-male/v1.4/assets/3d-vh-m-skin.glb
http://purl.obolibrary.org/obo/HP_0008066,Abnormal blistering of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-male,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-male/v1.4/assets/3d-vh-m-skin.glb
http://purl.obolibrary.org/obo/HP_0010648,Dermal translucency,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-male,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-male/v1.4/assets/3d-vh-m-skin.glb
http://purl.obolibrary.org/obo/HP_0001072,Thickened skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-male,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-male/v1.4/assets/3d-vh-m-skin.glb
http://purl.obolibrary.org/obo/HP_0030053,Stiff skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-male,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-male/v1.4/assets/3d-vh-m-skin.glb
http://purl.obolibrary.org/obo/HP_0200040,Epidermoid cyst,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-female,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-female/v1.5/assets/3d-vh-f-skin.glb
http://purl.obolibrary.org/obo/HP_0200098,Absent skin pigmentation,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-female,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-female/v1.5/assets/3d-vh-f-skin.glb
http://purl.obolibrary.org/obo/HP_0000953,Hyperpigmentation of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-female,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-female/v1.5/assets/3d-vh-f-skin.glb
http://purl.obolibrary.org/obo/HP_0001010,Hypopigmentation of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-female,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-female/v1.5/assets/3d-vh-f-skin.glb
http://purl.obolibrary.org/obo/HP_0000964,Eczematoid dermatitis,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-female,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-female/v1.5/assets/3d-vh-f-skin.glb
http://purl.obolibrary.org/obo/HP_0040211,Abnormal skin morphology of the palm,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-female,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-female/v1.5/assets/3d-vh-f-skin.glb
http://purl.obolibrary.org/obo/HP_0011123,Inflammatory abnormality of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-female,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-female/v1.5/assets/3d-vh-f-skin.glb
http://purl.obolibrary.org/obo/HP_0006739,Squamous cell carcinoma of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-female,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-female/v1.5/assets/3d-vh-f-skin.glb
http://purl.obolibrary.org/obo/HP_0008065,Aplasia/Hypoplasia of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-female,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-female/v1.5/assets/3d-vh-f-skin.glb
http://purl.obolibrary.org/obo/HP_0007392,Excessive wrinkled skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-female,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-female/v1.5/assets/3d-vh-f-skin.glb
http://purl.obolibrary.org/obo/HP_0011121,Abnormal skin morphology,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-female,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-female/v1.5/assets/3d-vh-f-skin.glb
http://purl.obolibrary.org/obo/HP_0011122,Abnormality of skin physiology,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-female,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-female/v1.5/assets/3d-vh-f-skin.glb
http://purl.obolibrary.org/obo/HP_0004334,Dermal atrophy,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-female,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-female/v1.5/assets/3d-vh-f-skin.glb
http://purl.obolibrary.org/obo/HP_0010647,Abnormal elasticity of skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-female,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-female/v1.5/assets/3d-vh-f-skin.glb
http://purl.obolibrary.org/obo/HP_0000951,Abnormality of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-female,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-female/v1.5/assets/3d-vh-f-skin.glb
http://purl.obolibrary.org/obo/HP_0000958,Dry skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-female,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-female/v1.5/assets/3d-vh-f-skin.glb
http://purl.obolibrary.org/obo/HP_0000961,Cyanosis,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-female,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-female/v1.5/assets/3d-vh-f-skin.glb
http://purl.obolibrary.org/obo/HP_0000963,Thin skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-female,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-female/v1.5/assets/3d-vh-f-skin.glb
http://purl.obolibrary.org/obo/HP_0000973,Cutis laxa,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-female,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-female/v1.5/assets/3d-vh-f-skin.glb
http://purl.obolibrary.org/obo/HP_0000974,Hyperextensible skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-female,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-female/v1.5/assets/3d-vh-f-skin.glb
http://purl.obolibrary.org/obo/HP_0000977,Soft skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-female,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-female/v1.5/assets/3d-vh-f-skin.glb
http://purl.obolibrary.org/obo/HP_0000980,Pallor,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-female,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-female/v1.5/assets/3d-vh-f-skin.glb
http://purl.obolibrary.org/obo/HP_0000987,Atypical scarring of skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-female,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-female/v1.5/assets/3d-vh-f-skin.glb
http://purl.obolibrary.org/obo/HP_0000988,Skin rash,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-female,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-female/v1.5/assets/3d-vh-f-skin.glb
http://purl.obolibrary.org/obo/HP_0000992,Cutaneous photosensitivity,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-female,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-female/v1.5/assets/3d-vh-f-skin.glb
http://purl.obolibrary.org/obo/HP_0001030,Fragile skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-female,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-female/v1.5/assets/3d-vh-f-skin.glb
http://purl.obolibrary.org/obo/HP_0008066,Abnormal blistering of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-female,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-female/v1.5/assets/3d-vh-f-skin.glb
http://purl.obolibrary.org/obo/HP_0010648,Dermal translucency,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-female,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-female/v1.5/assets/3d-vh-f-skin.glb
http://purl.obolibrary.org/obo/HP_0001072,Thickened skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-female,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-female/v1.5/assets/3d-vh-f-skin.glb
http://purl.obolibrary.org/obo/HP_0030053,Stiff skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,ref-organ,https://purl.humanatlas.io/ref-organ/skin-female,https://cdn.humanatlas.io/digital-objects/ref-organ/skin-female/v1.5/assets/3d-vh-f-skin.glb
http://purl.obolibrary.org/obo/HP_0030423,Splenic cyst,http://purl.obolibrary.org/obo/UBERON_0002106,spleen,ref-organ,https://purl.humanatlas.io/ref-organ/spleen-male,https://cdn.humanatlas.io/digital-objects/ref-organ/spleen-male/v1.3/assets/3d-vh-m-spleen.glb
http://purl.obolibrary.org/obo/HP_0025059,Splenic abscess,http://purl.obolibrary.org/obo/UBERON_0002106,spleen,ref-organ,https://purl.humanatlas.io/ref-organ/spleen-male,https://cdn.humanatlas.io/digital-objects/ref-organ/spleen-male/v1.3/assets/3d-vh-m-spleen.glb
http://purl.obolibrary.org/obo/HP_0001433,Hepatosplenomegaly,http://purl.obolibrary.org/obo/UBERON_0002106,spleen,ref-organ,https://purl.humanatlas.io/ref-organ/spleen-male,https://cdn.humanatlas.io/digital-objects/ref-organ/spleen-male/v1.3/assets/3d-vh-m-spleen.glb
http://purl.obolibrary.org/obo/HP_0001743,Abnormality of the spleen,http://purl.obolibrary.org/obo/UBERON_0002106,spleen,ref-organ,https://purl.humanatlas.io/ref-organ/spleen-male,https://cdn.humanatlas.io/digital-objects/ref-organ/spleen-male/v1.3/assets/3d-vh-m-spleen.glb
http://purl.obolibrary.org/obo/HP_0001744,Splenomegaly,http://purl.obolibrary.org/obo/UBERON_0002106,spleen,ref-organ,https://purl.humanatlas.io/ref-organ/spleen-male,https://cdn.humanatlas.io/digital-objects/ref-organ/spleen-male/v1.3/assets/3d-vh-m-spleen.glb
http://purl.obolibrary.org/obo/HP_0001746,Asplenia,http://purl.obolibrary.org/obo/UBERON_0002106,spleen,ref-organ,https://purl.humanatlas.io/ref-organ/spleen-male,https://cdn.humanatlas.io/digital-objects/ref-organ/spleen-male/v1.3/assets/3d-vh-m-spleen.glb
http://purl.obolibrary.org/obo/HP_0009799,Supernumerary spleens,http://purl.obolibrary.org/obo/UBERON_0002106,spleen,ref-organ,https://purl.humanatlas.io/ref-organ/spleen-male,https://cdn.humanatlas.io/digital-objects/ref-organ/spleen-male/v1.3/assets/3d-vh-m-spleen.glb
http://purl.obolibrary.org/obo/HP_0010451,Aplasia/Hypoplasia of the spleen,http://purl.obolibrary.org/obo/UBERON_0002106,spleen,ref-organ,https://purl.humanatlas.io/ref-organ/spleen-male,https://cdn.humanatlas.io/digital-objects/ref-organ/spleen-male/v1.3/assets/3d-vh-m-spleen.glb
http://purl.obolibrary.org/obo/HP_0006270,Hypoplastic spleen,http://purl.obolibrary.org/obo/UBERON_0002106,spleen,ref-organ,https://purl.humanatlas.io/ref-organ/spleen-male,https://cdn.humanatlas.io/digital-objects/ref-organ/spleen-male/v1.3/assets/3d-vh-m-spleen.glb
http://purl.obolibrary.org/obo/HP_0025408,Abnormal spleen morphology,http://purl.obolibrary.org/obo/UBERON_0002106,spleen,ref-organ,https://purl.humanatlas.io/ref-organ/spleen-male,https://cdn.humanatlas.io/digital-objects/ref-organ/spleen-male/v1.3/assets/3d-vh-m-spleen.glb
http://purl.obolibrary.org/obo/HP_0025409,Abnormal spleen physiology,http://purl.obolibrary.org/obo/UBERON_0002106,spleen,ref-organ,https://purl.humanatlas.io/ref-organ/spleen-male,https://cdn.humanatlas.io/digital-objects/ref-organ/spleen-male/v1.3/assets/3d-vh-m-spleen.glb
http://purl.obolibrary.org/obo/HP_0010452,Ectopia of the spleen,http://purl.obolibrary.org/obo/UBERON_0002106,spleen,ref-organ,https://purl.humanatlas.io/ref-organ/spleen-male,https://cdn.humanatlas.io/digital-objects/ref-organ/spleen-male/v1.3/assets/3d-vh-m-spleen.glb
http://purl.obolibrary.org/obo/HP_0030423,Splenic cyst,http://purl.obolibrary.org/obo/UBERON_0002106,spleen,ref-organ,https://purl.humanatlas.io/ref-organ/spleen-female,https://cdn.humanatlas.io/digital-objects/ref-organ/spleen-female/v1.3/assets/3d-vh-f-spleen.glb
http://purl.obolibrary.org/obo/HP_0025059,Splenic abscess,http://purl.obolibrary.org/obo/UBERON_0002106,spleen,ref-organ,https://purl.humanatlas.io/ref-organ/spleen-female,https://cdn.humanatlas.io/digital-objects/ref-organ/spleen-female/v1.3/assets/3d-vh-f-spleen.glb
http://purl.obolibrary.org/obo/HP_0001433,Hepatosplenomegaly,http://purl.obolibrary.org/obo/UBERON_0002106,spleen,ref-organ,https://purl.humanatlas.io/ref-organ/spleen-female,https://cdn.humanatlas.io/digital-objects/ref-organ/spleen-female/v1.3/assets/3d-vh-f-spleen.glb
http://purl.obolibrary.org/obo/HP_0001743,Abnormality of the spleen,http://purl.obolibrary.org/obo/UBERON_0002106,spleen,ref-organ,https://purl.humanatlas.io/ref-organ/spleen-female,https://cdn.humanatlas.io/digital-objects/ref-organ/spleen-female/v1.3/assets/3d-vh-f-spleen.glb
http://purl.obolibrary.org/obo/HP_0001744,Splenomegaly,http://purl.obolibrary.org/obo/UBERON_0002106,spleen,ref-organ,https://purl.humanatlas.io/ref-organ/spleen-female,https://cdn.humanatlas.io/digital-objects/ref-organ/spleen-female/v1.3/assets/3d-vh-f-spleen.glb
http://purl.obolibrary.org/obo/HP_0001746,Asplenia,http://purl.obolibrary.org/obo/UBERON_0002106,spleen,ref-organ,https://purl.humanatlas.io/ref-organ/spleen-female,https://cdn.humanatlas.io/digital-objects/ref-organ/spleen-female/v1.3/assets/3d-vh-f-spleen.glb
http://purl.obolibrary.org/obo/HP_0009799,Supernumerary spleens,http://purl.obolibrary.org/obo/UBERON_0002106,spleen,ref-organ,https://purl.humanatlas.io/ref-organ/spleen-female,https://cdn.humanatlas.io/digital-objects/ref-organ/spleen-female/v1.3/assets/3d-vh-f-spleen.glb
http://purl.obolibrary.org/obo/HP_0010451,Aplasia/Hypoplasia of the spleen,http://purl.obolibrary.org/obo/UBERON_0002106,spleen,ref-organ,https://purl.humanatlas.io/ref-organ/spleen-female,https://cdn.humanatlas.io/digital-objects/ref-organ/spleen-female/v1.3/assets/3d-vh-f-spleen.glb
http://purl.obolibrary.org/obo/HP_0006270,Hypoplastic spleen,http://purl.obolibrary.org/obo/UBERON_0002106,spleen,ref-organ,https://purl.humanatlas.io/ref-organ/spleen-female,https://cdn.humanatlas.io/digital-objects/ref-organ/spleen-female/v1.3/assets/3d-vh-f-spleen.glb
http://purl.obolibrary.org/obo/HP_0025408,Abnormal spleen morphology,http://purl.obolibrary.org/obo/UBERON_0002106,spleen,ref-organ,https://purl.humanatlas.io/ref-organ/spleen-female,https://cdn.humanatlas.io/digital-objects/ref-organ/spleen-female/v1.3/assets/3d-vh-f-spleen.glb
http://purl.obolibrary.org/obo/HP_0025409,Abnormal spleen physiology,http://purl.obolibrary.org/obo/UBERON_0002106,spleen,ref-organ,https://purl.humanatlas.io/ref-organ/spleen-female,https://cdn.humanatlas.io/digital-objects/ref-organ/spleen-female/v1.3/assets/3d-vh-f-spleen.glb
http://purl.obolibrary.org/obo/HP_0010452,Ectopia of the spleen,http://purl.obolibrary.org/obo/UBERON_0002106,spleen,ref-organ,https://purl.humanatlas.io/ref-organ/spleen-female,https://cdn.humanatlas.io/digital-objects/ref-organ/spleen-female/v1.3/assets/3d-vh-f-spleen.glb
http://purl.obolibrary.org/obo/HP_0100523,Liver abscess,http://purl.obolibrary.org/obo/UBERON_0002107,liver,ref-organ,https://purl.humanatlas.io/ref-organ/liver-male,https://cdn.humanatlas.io/digital-objects/ref-organ/liver-male/v1.2/assets/3d-vh-m-liver.glb
http://purl.obolibrary.org/obo/HP_0001407,Hepatic cysts,http://purl.obolibrary.org/obo/UBERON_0002107,liver,ref-organ,https://purl.humanatlas.io/ref-organ/liver-male,https://cdn.humanatlas.io/digital-objects/ref-organ/liver-male/v1.2/assets/3d-vh-m-liver.glb
http://purl.obolibrary.org/obo/HP_0002910,Elevated circulating hepatic transaminase concentration,http://purl.obolibrary.org/obo/UBERON_0002107,liver,ref-organ,https://purl.humanatlas.io/ref-organ/liver-male,https://cdn.humanatlas.io/digital-objects/ref-organ/liver-male/v1.2/assets/3d-vh-m-liver.glb
http://purl.obolibrary.org/obo/HP_0010638,Elevated alkaline phosphatase of hepatic origin,http://purl.obolibrary.org/obo/UBERON_0002107,liver,ref-organ,https://purl.humanatlas.io/ref-organ/liver-male,https://cdn.humanatlas.io/digital-objects/ref-organ/liver-male/v1.2/assets/3d-vh-m-liver.glb
http://purl.obolibrary.org/obo/HP_0010686,Low alkaline phosphatase of hepatic origin,http://purl.obolibrary.org/obo/UBERON_0002107,liver,ref-organ,https://purl.humanatlas.io/ref-organ/liver-male,https://cdn.humanatlas.io/digital-objects/ref-organ/liver-male/v1.2/assets/3d-vh-m-liver.glb
